date,category,region,total_sales,avg_sales,total_profit,avg_profit,total_quantity,unique_orders
2014-06-17,Office Supplies,West,3284.2760000000003,1642.1380000000001,1070.5222,535.2611,8,1
2014-06-17,Technology,East,65.97,65.97,31.0059,31.0059,3,1
2014-06-18,Technology,West,139.8,139.8,12.2325,12.2325,5,1
2014-06-20,Furniture,Central,193.0656,193.0656,-19.8744,-19.8744,4,1
2014-06-20,Office Supplies,Central,1015.5,169.25,34.476600000000005,5.746100000000001,24,2
2014-06-20,Technology,Central,620.384,310.192,-77.5616,-38.7808,4,1
2014-06-21,Furniture,East,3.984,3.984,0.6474,0.6474,1,1
2014-06-21,Furniture,South,104.01,104.01,14.5614,14.5614,1,1
2014-06-21,Office Supplies,East,182.828,26.118285714285715,48.2844,6.897771428571429,21,4
2014-06-21,Office Supplies,South,36.84,36.84,10.3152,10.3152,3,1
2014-06-21,Office Supplies,West,36.252,18.126,-24.9072,-12.4536,9,1
2014-06-21,Technology,East,3458.709,691.7418,726.4677,145.29354,20,4
2014-06-21,Technology,South,284.82,284.82,74.0532,74.0532,1,1
2014-06-22,Furniture,East,1023.9879999999999,511.99399999999997,-4.8588,-2.4294,8,1
2014-06-22,Office Supplies,Central,663.75,331.875,9.7164,4.8582,6,1
2014-06-22,Office Supplies,West,8.226,8.226,-6.0324,-6.0324,3,1
2014-06-22,Technology,East,82.782,82.782,-15.1767,-15.1767,3,1
2014-06-22,Technology,West,196.752,196.752,56.5662,56.5662,6,1
2014-06-23,Office Supplies,South,23.119999999999997,11.559999999999999,2.1006,1.0503,10,1
2014-06-23,Technology,East,86.376,86.376,1.0797,1.0797,3,1
2014-06-24,Furniture,West,4.272,4.272,0.9612,0.9612,2,1
2014-06-25,Furniture,West,447.84,447.84,11.196,11.196,5,1
2014-06-25,Office Supplies,West,80.96000000000001,40.480000000000004,18.7242,9.3621,12,1
2014-06-25,Technology,West,263.96,263.96,19.797,19.797,5,1
2014-06-27,Furniture,South,85.98,85.98,22.3548,22.3548,1,1
2014-06-27,Office Supplies,South,306.2,306.2,0.0,0.0,5,1
2014-06-27,Technology,South,223.96,223.96,53.7504,53.7504,4,1
2014-06-28,Furniture,East,1228.465,1228.465,0.0,0.0,5,1
2014-06-28,Office Supplies,Central,6.08,6.08,3.04,3.04,1,1
2014-06-28,Office Supplies,East,411.246,102.8115,106.72200000000001,26.680500000000002,18,1
2014-06-29,Office Supplies,East,46.68,23.34,8.557500000000001,4.2787500000000005,10,2
2014-06-30,Office Supplies,Central,52.480000000000004,17.493333333333336,17.9048,5.9682666666666675,15,2
2014-06-30,Office Supplies,East,344.056,114.68533333333333,112.5436,37.51453333333333,11,2
2014-06-30,Office Supplies,South,310.688,310.688,108.7408,108.7408,7,1
2014-06-30,Office Supplies,West,32.4,32.4,10.368,10.368,5,1
2014-07-01,Office Supplies,South,5.184,5.184,-3.6288,-3.6288,6,1
2014-07-01,Office Supplies,West,19.92,19.92,6.972,6.972,5,1
2014-07-01,Technology,South,575.92,575.92,71.99,71.99,2,1
2014-07-02,Office Supplies,East,5.58,5.58,2.1762,2.1762,1,1
2014-07-02,Technology,East,73.98,73.98,19.9746,19.9746,2,1
2014-07-04,Office Supplies,South,37.44,18.72,18.564,9.282,8,1
2014-07-04,Office Supplies,West,209.96800000000002,104.98400000000001,65.3808,32.6904,6,1
2014-07-05,Furniture,South,232.73600000000002,116.36800000000001,21.3592,10.6796,5,1
2014-07-05,Office Supplies,Central,502.2,251.1,-79.3332,-39.6666,14,1
2014-07-05,Office Supplies,South,48.238,12.0595,9.717800000000002,2.4294500000000006,13,3
2014-07-05,Office Supplies,West,180.96,180.96,67.86,67.86,6,1
2014-07-05,Technology,South,479.97,479.97,163.1898,163.1898,3,1
2014-07-06,Furniture,West,478.48,478.48,47.848,47.848,2,1
2014-07-06,Technology,East,559.992,559.992,174.9975,174.9975,1,1
2014-07-07,Furniture,East,241.19400000000002,120.59700000000001,-34.6598,-17.3299,4,1
2014-07-08,Furniture,East,63.882,63.882,10.647,10.647,1,1
2014-07-08,Furniture,West,502.488,502.488,-87.9354,-87.9354,3,1
2014-07-08,Office Supplies,West,196.704,196.704,68.8464,68.8464,6,1
2014-07-09,Furniture,West,119.833,119.833,7.049,7.049,1,1
2014-07-09,Office Supplies,Central,24.72,12.36,8.113800000000001,4.056900000000001,5,1
2014-07-09,Office Supplies,West,120.968,20.161333333333335,42.045,7.0075,24,2
2014-07-11,Furniture,East,979.0500000000001,489.52500000000003,265.8612,132.9306,12,1
2014-07-11,Office Supplies,Central,10.368,10.368,3.6288,3.6288,2,1
2014-07-11,Office Supplies,East,259.0,64.75,119.82440000000001,29.956100000000003,19,2
2014-07-11,Technology,Central,575.968,575.968,43.1976,43.1976,4,1
2014-07-11,Technology,East,362.82,181.41,105.2178,52.6089,6,2
2014-07-12,Furniture,Central,512.358,512.358,-14.6388,-14.6388,3,1
2014-07-12,Furniture,West,821.4879999999999,410.74399999999997,-3.606,-1.803,7,2
2014-07-12,Office Supplies,Central,77.664,19.416,23.0762,5.76905,21,2
2014-07-12,Office Supplies,West,268.726,89.57533333333333,51.5522,17.184066666666666,15,3
2014-07-12,Technology,Central,23.84,23.84,3.278,3.278,4,1
2014-07-12,Technology,West,255.936,255.936,28.7928,28.7928,8,1
2014-07-13,Furniture,West,351.216,351.216,4.3902,4.3902,3,1
2014-07-14,Furniture,East,31.984,31.984,1.1994,1.1994,2,1
2014-07-14,Office Supplies,Central,29.932,29.932,-46.3946,-46.3946,7,1
2014-07-14,Office Supplies,East,99.004,33.001333333333335,20.2176,6.7392,6,3
2014-07-14,Office Supplies,West,55.92,55.92,6.291,6.291,5,1
2014-07-14,Technology,Central,38.272,38.272,3.8272,3.8272,4,1
2014-07-14,Technology,East,37.482,18.741,-16.242,-8.121,3,1
2014-07-15,Office Supplies,Central,6.54,6.54,2.6814,2.6814,3,1
2014-07-15,Technology,Central,2.97,2.97,1.3068,1.3068,3,1
2014-07-18,Furniture,West,259.136,259.136,-25.9136,-25.9136,4,1
2014-07-18,Office Supplies,East,13.904,13.904,4.5188,4.5188,2,1
2014-07-19,Furniture,East,70.56,70.56,-4.032,-4.032,1,1
2014-07-19,Office Supplies,East,24.689999999999998,12.344999999999999,11.433599999999998,5.716799999999999,3,1
2014-07-19,Office Supplies,West,6.096,6.096,2.2098,2.2098,2,1
2014-07-19,Technology,East,359.98,359.98,93.5948,93.5948,2,1
2014-07-20,Furniture,Central,998.112,499.056,-154.425,-77.2125,7,1
2014-07-20,Furniture,West,43.02,43.02,15.4872,15.4872,3,1
2014-07-20,Office Supplies,Central,342.864,342.864,38.5722,38.5722,3,1
2014-07-20,Office Supplies,East,53.344,26.672,-27.0848,-13.5424,4,1
2014-07-20,Office Supplies,West,806.506,100.81325,274.5401,34.3175125,25,3
2014-07-20,Technology,West,41.94,41.94,15.0984,15.0984,2,1
2014-07-21,Furniture,Central,657.93,657.93,-93.99,-93.99,5,1
2014-07-21,Furniture,West,1074.416,537.208,77.3828,38.6914,3,1
2014-07-21,Office Supplies,Central,93.956,31.31866666666667,14.8668,4.9556,9,1
2014-07-21,Office Supplies,West,99.2,99.2,25.792,25.792,5,1
2014-07-21,Technology,Central,35.98,35.98,10.0744,10.0744,2,1
2014-07-22,Furniture,West,888.072,444.036,90.9366,45.4683,6,1
2014-07-22,Office Supplies,Central,26.632,26.632,1.3316,1.3316,1,1
2014-07-22,Office Supplies,East,5.96,5.96,1.6688,1.6688,2,1
2014-07-22,Office Supplies,West,267.7,89.23333333333333,78.30499999999999,26.101666666666663,20,2
2014-07-22,Technology,East,159.98,159.98,57.5928,57.5928,2,1
2014-07-23,Office Supplies,West,58.1,19.366666666666667,7.0150000000000015,2.338333333333334,11,2
2014-07-23,Technology,East,99.98,99.98,7.9984,7.9984,2,1
2014-07-23,Technology,West,2455.1040000000003,491.02080000000007,252.47099999999998,50.49419999999999,30,2
2014-07-25,Furniture,West,77.92,77.92,34.2848,34.2848,8,1
2014-07-25,Office Supplies,West,8263.369999999999,2065.8424999999997,350.2236,87.5559,14,2
2014-07-26,Furniture,Central,17.496,17.496,-10.0602,-10.0602,3,1
2014-07-26,Furniture,South,93.59,46.795,27.583199999999998,13.791599999999999,5,1
2014-07-26,Furniture,West,808.362,404.181,-73.3995,-36.69975,12,1
2014-07-26,Office Supplies,Central,2331.636,466.3272,-3783.5008000000003,-756.7001600000001,22,2
2014-07-26,Office Supplies,South,162.89,162.89,76.5583,76.5583,13,1
2014-07-26,Technology,Central,431.136,431.136,-26.946,-26.946,9,1
2014-07-26,Technology,West,1194.884,398.29466666666667,218.794,72.93133333333334,12,2
2014-07-27,Office Supplies,East,65.78,65.78,32.2322,32.2322,11,1
2014-07-27,Office Supplies,West,276.28,276.28,0.0,0.0,2,1
2014-07-27,Technology,West,238.0,238.0,38.08,38.08,2,1
2014-07-28,Furniture,South,129.888,129.888,12.9888,12.9888,6,1
2014-07-28,Office Supplies,South,63.264,31.632,21.7096,10.8548,12,1
2014-07-30,Furniture,West,1367.84,1367.84,259.8896,259.8896,8,1
2014-08-01,Furniture,South,44.128,44.128,12.1352,12.1352,4,1
2014-08-01,Office Supplies,East,5.68,5.68,1.917,1.917,2,1
2014-08-01,Office Supplies,South,158.768,52.922666666666665,45.5096,15.169866666666666,6,1
2014-08-01,Office Supplies,West,19.752,19.752,6.9132,6.9132,3,1
2014-08-02,Office Supplies,Central,865.08,432.54,238.9116,119.4558,7,1
2014-08-02,Technology,Central,21.2,21.2,9.116,9.116,2,1
2014-08-03,Furniture,West,218.75,218.75,-161.875,-161.875,2,1
2014-08-03,Office Supplies,East,163.62,54.54,51.1464,17.0488,14,1
2014-08-03,Office Supplies,West,95.624,47.812,34.0137,17.00685,4,2
2014-08-04,Office Supplies,East,361.7,180.85,152.2044,76.1022,15,1
2014-08-04,Office Supplies,West,1726.074,345.2148,541.5598,108.31196,22,1
2014-08-04,Technology,East,255.42,255.42,104.7222,104.7222,9,1
2014-08-04,Technology,West,399.96,399.96,34.9965,34.9965,5,1
2014-08-05,Furniture,Central,489.23,489.23,41.934,41.934,2,1
2014-08-05,Furniture,East,1133.35,1133.35,294.671,294.671,5,1
2014-08-05,Furniture,West,340.144,340.144,21.259,21.259,7,1
2014-08-05,Office Supplies,East,99.99,33.33,31.2804,10.4268,12,2
2014-08-05,Office Supplies,West,193.66,48.415,76.6082,19.15205,9,2
2014-08-05,Technology,East,135.99,135.99,36.7173,36.7173,1,1
2014-08-05,Technology,West,16.36,16.36,1.636,1.636,1,1
2014-08-06,Technology,East,199.98,199.98,83.9916,83.9916,2,1
2014-08-06,Technology,South,62.91,62.91,22.6476,22.6476,3,1
2014-08-08,Furniture,Central,53.88,53.88,22.6296,22.6296,6,1
2014-08-08,Furniture,South,155.456,155.456,-7.7728,-7.7728,4,1
2014-08-08,Furniture,West,449.13599999999997,224.56799999999998,88.7384,44.3692,12,2
2014-08-08,Office Supplies,Central,205.875,102.9375,54.483,27.2415,6,1
2014-08-08,Office Supplies,West,499.4,249.7,132.1276,66.0638,13,2
2014-08-08,Technology,Central,849.97,424.985,358.9894,179.4947,3,1
2014-08-08,Technology,West,1741.912,580.6373333333333,479.939,159.97966666666667,11,2
2014-08-09,Office Supplies,South,15.552,15.552,5.4432,5.4432,3,1
2014-08-09,Office Supplies,West,2101.4130000000005,420.2826000000001,648.7882,129.75763999999998,24,4
2014-08-09,Technology,South,178.384,178.384,22.298,22.298,2,1
2014-08-09,Technology,West,1310.3359999999998,655.1679999999999,24.364399999999996,12.182199999999998,6,1
2014-08-11,Furniture,West,12.35,12.35,5.434,5.434,1,1
2014-08-11,Office Supplies,East,375.34,375.34,18.767,18.767,1,1
2014-08-11,Office Supplies,West,63.93,31.965,21.4434,10.7217,3,1
2014-08-12,Furniture,West,85.44,85.44,31.6128,31.6128,3,1
2014-08-12,Office Supplies,East,196.21,196.21,98.105,98.105,7,1
2014-08-12,Office Supplies,South,312.856,52.14266666666666,37.621,6.270166666666667,23,2
2014-08-12,Technology,South,431.538,215.769,139.8582,69.9291,20,2
2014-08-12,Technology,West,806.336,806.336,50.396,50.396,8,1
2014-08-15,Furniture,West,195.136,195.136,-12.196,-12.196,4,1
2014-08-15,Office Supplies,Central,30.96,30.96,-52.632,-52.632,8,1
2014-08-15,Office Supplies,East,62.94,62.94,30.2112,30.2112,3,1
2014-08-15,Office Supplies,South,243.60000000000002,121.80000000000001,46.819,23.4095,10,1
2014-08-15,Office Supplies,West,310.146,77.5365,105.9804,26.4951,13,1
2014-08-16,Furniture,East,853.092,853.092,-227.4912,-227.4912,6,1
2014-08-17,Office Supplies,Central,15.552,15.552,5.4432,5.4432,3,1
2014-08-17,Office Supplies,South,144.83,48.27666666666667,65.3548,21.78493333333333,16,1
2014-08-17,Technology,South,339.96,339.96,122.3856,122.3856,4,1
2014-08-19,Furniture,South,638.82,638.82,172.4814,172.4814,9,1
2014-08-19,Furniture,West,289.24,289.24,26.0316,26.0316,7,1
2014-08-19,Office Supplies,East,96.67999999999999,32.22666666666667,-55.9716,-18.6572,8,2
2014-08-19,Office Supplies,South,344.91,344.91,10.3473,10.3473,3,1
2014-08-19,Office Supplies,West,69.456,69.456,22.5732,22.5732,2,1
2014-08-20,Furniture,Central,421.372,421.372,-6.0196,-6.0196,2,1
2014-08-20,Furniture,South,500.24,500.24,145.0696,145.0696,13,1
2014-08-20,Office Supplies,South,917.11,458.555,430.8405,215.42025,3,1
2014-08-22,Office Supplies,Central,11.56,11.56,5.6644,5.6644,2,1
2014-08-22,Office Supplies,East,3.912,3.912,1.0269,1.0269,1,1
2014-08-22,Office Supplies,South,7.632,7.632,-1.8126,-1.8126,3,1
2014-08-23,Furniture,West,4.224,4.224,1.2672,1.2672,3,1
2014-08-23,Office Supplies,Central,19.44,19.44,9.5256,9.5256,3,1
2014-08-23,Office Supplies,East,71.84,35.92,34.9424,17.4712,8,1
2014-08-23,Office Supplies,West,326.08000000000004,65.21600000000001,103.8934,20.77868,21,2
2014-08-23,Technology,West,143.64,143.64,10.773,10.773,9,1
2014-08-24,Furniture,East,13.28,13.28,6.3744,6.3744,2,1
2014-08-24,Office Supplies,East,12.672,12.672,4.4352,4.4352,3,1
2014-08-24,Office Supplies,South,25.5,25.5,6.63,6.63,3,1
2014-08-24,Office Supplies,West,8.288,8.288,2.6936,2.6936,2,1
2014-08-25,Furniture,West,6.28,6.28,2.6376,2.6376,1,1
2014-08-25,Office Supplies,Central,38.064,19.032,-59.6184,-29.8092,6,1
2014-08-25,Office Supplies,East,229.502,32.786,44.1669,6.309557142857143,40,2
2014-08-25,Office Supplies,West,74.76,37.38,25.6284,12.8142,8,1
2014-08-25,Technology,West,1103.0439999999999,551.5219999999999,106.0278,53.0139,12,2
2014-08-26,Furniture,East,10.68,10.68,4.0584,4.0584,4,1
2014-08-26,Office Supplies,East,29.36,9.786666666666667,12.557,4.185666666666667,7,2
2014-08-26,Technology,East,149.97,149.97,52.4895,52.4895,3,1
2014-08-26,Technology,West,176.8,176.8,22.984,22.984,8,1
2014-08-27,Furniture,South,1232.06,616.03,313.2566,156.6283,7,1
2014-08-27,Office Supplies,South,13.36,13.36,6.4128,6.4128,2,1
2014-08-27,Office Supplies,West,31.28,15.64,9.8664,4.9332,6,1
2014-08-27,Technology,South,579.95,579.95,168.1855,168.1855,5,1
2014-08-27,Technology,West,213.48,213.48,16.011,16.011,3,1
2014-08-29,Furniture,South,174.0585,174.0585,-110.7645,-110.7645,3,1
2014-08-29,Office Supplies,South,534.984,267.492,-325.9786,-162.9893,6,1
2014-08-29,Office Supplies,West,123.28,61.64,60.273599999999995,30.136799999999997,4,1
2014-08-30,Office Supplies,East,121.24,60.62,21.485,10.7425,8,1
2014-08-31,Technology,West,92.52,92.52,18.504,18.504,9,1
2014-09-01,Office Supplies,Central,34.752,17.376,4.8672,2.4336,9,1
2014-09-01,Office Supplies,East,23.744,23.744,8.3104,8.3104,2,1
2014-09-01,Office Supplies,West,53.94,53.94,15.6426,15.6426,3,1
2014-09-01,Technology,East,357.0,357.0,57.12,57.12,3,1
2014-09-02,Furniture,East,70.71,70.71,4.9497,4.9497,1,1
2014-09-02,Office Supplies,East,113.83,28.4575,40.218,10.0545,12,3
2014-09-02,Office Supplies,South,1793.98,1793.98,843.1706,843.1706,2,1
2014-09-02,Technology,Central,1275.63,425.21000000000004,27.912899999999993,9.304299999999998,13,3
2014-09-03,Office Supplies,Central,7.68,7.68,-11.52,-11.52,5,1
2014-09-03,Office Supplies,East,14.4,14.4,7.056,7.056,5,1
2014-09-05,Furniture,South,31.984,31.984,1.999,1.999,2,1
2014-09-05,Office Supplies,East,264.32,264.32,19.824,19.824,2,1
2014-09-06,Furniture,West,41.88,41.88,12.1452,12.1452,6,1
2014-09-06,Office Supplies,West,58.48,58.48,27.4856,27.4856,8,1
2014-09-07,Furniture,Central,1672.225,334.445,371.51649999999995,74.3033,17,3
2014-09-07,Furniture,East,42.368,42.368,8.4736,8.4736,2,1
2014-09-07,Office Supplies,Central,454.452,50.49466666666667,-489.90299999999996,-54.43366666666666,27,4
2014-09-07,Office Supplies,East,64.784,64.784,-14.5764,-14.5764,1,1
2014-09-07,Office Supplies,West,131.84,43.946666666666665,48.520399999999995,16.173466666666666,11,1
2014-09-07,Technology,Central,348.314,116.10466666666667,40.1497,13.383233333333335,10,2
2014-09-07,Technology,East,809.892,269.964,-445.4271,-148.4757,10,2
2014-09-08,Furniture,Central,2706.76,1353.38,-38.668,-19.334,14,2
2014-09-08,Furniture,East,172.764,172.764,13.4372,13.4372,2,1
2014-09-08,Furniture,West,975.92,975.92,121.99,121.99,5,1
2014-09-08,Office Supplies,Central,747.108,106.72971428571428,-514.5437000000001,-73.50624285714287,29,3
2014-09-08,Office Supplies,East,20.3,10.15,5.884600000000001,2.9423000000000004,4,2
2014-09-08,Office Supplies,South,45.0,45.0,21.6,21.6,9,1
2014-09-08,Office Supplies,West,879.848,125.69257142857143,146.7669,20.9667,26,3
2014-09-08,Technology,Central,8303.928,4151.964,-1350.9935,-675.49675,11,1
2014-09-08,Technology,South,326.82,108.94,133.3422,44.447399999999995,10,2
2014-09-08,Technology,West,49.98,49.98,8.4966,8.4966,2,1
2014-09-09,Furniture,East,864.024,288.008,230.1036,76.7012,15,3
2014-09-09,Office Supplies,Central,114.496,57.248,55.205,27.6025,10,2
2014-09-09,Office Supplies,East,1564.8579999999997,312.97159999999997,339.5218,67.90436,22,3
2014-09-09,Technology,East,200.21999999999997,100.10999999999999,-36.4732,-18.2366,7,1
2014-09-09,Technology,South,1299.99,1299.99,-571.9956,-571.9956,2,1
2014-09-10,Furniture,East,254.9,254.9,76.47,76.47,5,1
2014-09-10,Furniture,West,1487.04,1487.04,148.704,148.704,5,1
2014-09-10,Office Supplies,East,81.92,81.92,22.1184,22.1184,4,1
2014-09-10,Office Supplies,South,9.64,9.64,4.7236,4.7236,2,1
2014-09-10,Office Supplies,West,21.728,21.728,7.6048,7.6048,7,1
2014-09-11,Furniture,West,127.95,127.95,21.7515,21.7515,3,1
2014-09-12,Furniture,Central,40.56,40.56,12.9792,12.9792,2,1
2014-09-12,Furniture,East,3785.292,3785.292,420.588,420.588,6,1
2014-09-12,Office Supplies,Central,695.0699999999999,231.68999999999997,148.51160000000002,49.503866666666674,10,2
2014-09-12,Office Supplies,East,63.924,63.924,-46.8776,-46.8776,7,1
2014-09-12,Office Supplies,South,177.208,88.604,22.3983,11.19915,7,1
2014-09-12,Technology,Central,57.4,57.4,10.906,10.906,5,1
2014-09-12,Technology,East,69.99,69.99,30.0957,30.0957,1,1
2014-09-12,Technology,South,15.216,15.216,2.2824,2.2824,1,1
2014-09-13,Furniture,Central,340.116,340.116,-9.7176,-9.7176,6,1
2014-09-13,Furniture,West,14.19,14.19,5.5341,5.5341,3,1
2014-09-13,Office Supplies,East,23.514,7.838,4.9158,1.6386,9,3
2014-09-13,Office Supplies,South,18.648,18.648,-12.432,-12.432,7,1
2014-09-13,Office Supplies,West,164.0,32.8,45.0378,9.00756,15,2
2014-09-13,Technology,East,252.0,252.0,53.55,53.55,5,1
2014-09-13,Technology,West,462.94,154.31333333333333,156.9356,52.31186666666667,8,1
2014-09-14,Furniture,Central,9.96,9.96,-6.723,-6.723,5,1
2014-09-14,Furniture,East,464.292,464.292,-108.3348,-108.3348,9,1
2014-09-14,Furniture,South,155.52800000000002,77.76400000000001,56.4623,28.23115,8,2
2014-09-14,Office Supplies,Central,94.056,18.8112,-137.472,-27.494400000000002,14,2
2014-09-14,Office Supplies,East,1174.8,234.95999999999998,265.0612,53.01224,26,2
2014-09-14,Office Supplies,South,20.16,10.08,4.7368,2.3684,7,2
2014-09-14,Technology,East,3104.92,1034.9733333333334,1457.0294,485.6764666666666,8,1
2014-09-15,Furniture,East,118.49600000000001,59.248000000000005,23.1504,11.5752,6,2
2014-09-15,Office Supplies,East,14.94,14.94,7.0218,7.0218,3,1
2014-09-16,Office Supplies,East,33.552,33.552,12.582,12.582,1,1
2014-09-17,Furniture,West,35.34,35.34,13.4292,13.4292,2,1
2014-09-17,Office Supplies,East,5.892,5.892,-4.1244,-4.1244,4,1
2014-09-17,Office Supplies,South,4.624,4.624,1.6762,1.6762,1,1
2014-09-17,Office Supplies,West,640.838,80.10475,214.5211,26.8151375,29,3
2014-09-17,Technology,South,47.984,47.984,13.1956,13.1956,2,1
2014-09-17,Technology,West,85.845,42.9225,-5.1690000000000005,-2.5845000000000002,15,1
2014-09-19,Furniture,East,887.103,887.103,177.4206,177.4206,7,1
2014-09-19,Furniture,West,73.915,73.915,-45.8273,-45.8273,1,1
2014-09-19,Office Supplies,South,67.344,67.344,7.5762,7.5762,6,1
2014-09-19,Office Supplies,West,105.35,35.11666666666667,28.673799999999996,9.557933333333333,11,3
2014-09-19,Technology,Central,5579.9400000000005,2789.9700000000003,-761.9928,-380.9964,10,1
2014-09-19,Technology,South,2624.985,2624.985,-944.9946,-944.9946,3,1
2014-09-20,Furniture,Central,1111.13,555.565,-478.172,-239.086,11,2
2014-09-20,Furniture,East,1960.5100000000002,490.12750000000005,217.5786,54.39465,10,2
2014-09-20,Office Supplies,East,106.16000000000001,53.080000000000005,43.3894,21.6947,7,1
2014-09-20,Office Supplies,South,2.816,2.816,0.9856,0.9856,2,1
2014-09-20,Office Supplies,West,104.392,20.8784,37.5102,7.502039999999999,15,3
2014-09-20,Technology,Central,11.12,11.12,3.475,3.475,2,1
